t_opti,x_opti,y_opti,z_opti,qx_opti,qy_opti,qz_opti,qw_opti
10.933333,0.129888,-0.723717,-0.021898,0.02262,0.128067,-0.03556,-0.99087
10.941667,0.129898,-0.723701,-0.022143,0.022517,0.129188,-0.035868,-0.990715
10.95,0.129922,-0.723641,-0.022429,0.022818,0.130571,-0.03597,-0.990523
10.958333,0.130018,-0.723719,-0.022559,0.022026,0.130667,-0.036851,-0.990496
10.966667,0.130139,-0.723687,-0.02277,0.021818,0.131121,-0.03718,-0.990429
10.975,0.130171,-0.723662,-0.022968,0.021674,0.1315,-0.038121,-0.990346
10.983333,0.13036,-0.723619,-0.023167,0.021611,0.131699,-0.038411,-0.99031
10.991667,0.130564,-0.723596,-0.023394,0.021873,0.131954,-0.038967,-0.990248
11,0.13082,-0.723533,-0.023617,0.022051,0.131948,-0.039188,-0.990236
11.008333,0.131225,-0.723494,-0.023844,0.022232,0.131859,-0.039145,-0.990246
11.016667,0.131414,-0.723533,-0.023956,0.021551,0.131098,-0.0401,-0.990324
11.025,0.131724,-0.723519,-0.024174,0.021685,0.130867,-0.040563,-0.990332
11.033333,0.132065,-0.723494,-0.02434,0.021468,0.130225,-0.040707,-0.990416
11.041667,0.132389,-0.723495,-0.024519,0.0213,0.129686,-0.041193,-0.99047
11.05,0.132738,-0.723463,-0.024696,0.02136,0.128934,-0.041661,-0.990547
11.058333,0.133106,-0.723495,-0.024876,0.021321,0.128139,-0.042332,-0.990623
11.066667,0.13349,-0.723488,-0.025035,0.021022,0.127141,-0.042701,-0.990742
11.075,0.133867,-0.723475,-0.025205,0.020977,0.126096,-0.043134,-0.990858
11.083333,0.134302,-0.723513,-0.025363,0.020837,0.125052,-0.043473,-0.990978
11.091667,0.134648,-0.723574,-0.025499,0.020376,0.123859,-0.044097,-0.99111
11.1,0.135163,-0.72358,-0.025673,0.020356,0.122684,-0.043895,-0.991266
11.108333,0.135607,-0.723532,-0.025911,0.021084,0.122101,-0.043716,-0.99133
11.116667,0.135967,-0.723661,-0.025999,0.020152,0.120378,-0.044295,-0.991535
11.125,0.136363,-0.723741,-0.026141,0.019915,0.119126,-0.044848,-0.991666
11.133333,0.136748,-0.723732,-0.026318,0.019889,0.117955,-0.044793,-0.991809
11.141667,0.137099,-0.723826,-0.026298,0.017988,0.115501,-0.045066,-0.992122
11.15,0.137455,-0.723832,-0.026464,0.018039,0.114309,-0.045334,-0.992246
11.158333,0.137843,-0.723775,-0.026797,0.019668,0.11415,-0.045422,-0.99223
11.166667,0.138156,-0.723776,-0.02696,0.019643,0.112999,-0.045432,-0.992361
11.175,0.138456,-0.723843,-0.026962,0.018025,0.1105,-0.045798,-0.992657
11.183333,0.1388,-0.723841,-0.027086,0.017725,0.109016,-0.045775,-0.992827
11.191667,0.139088,-0.72381,-0.02728,0.018214,0.108055,-0.045878,-0.992919
11.2,0.139363,-0.723767,-0.027457,0.018328,0.106937,-0.045796,-0.993041
11.208333,0.139633,-0.72376,-0.027591,0.018076,0.105676,-0.045537,-0.993193
11.216667,0.139864,-0.72373,-0.027759,0.018237,0.10465,-0.045466,-0.993302
11.225,0.140093,-0.723698,-0.027927,0.018336,0.10363,-0.045452,-0.993408
11.233333,0.140301,-0.723665,-0.028088,0.018516,0.102664,-0.045477,-0.993503
11.241667,0.14052,-0.723631,-0.028284,0.019047,0.101989,-0.045719,-0.993552
11.25,0.140687,-0.723603,-0.028448,0.01911,0.101215,-0.045696,-0.993631
11.258333,0.14083,-0.72359,-0.028624,0.018991,0.100512,-0.045675,-0.993705
11.266667,0.140984,-0.72361,-0.028755,0.018575,0.099576,-0.045604,-0.993811
11.275,0.141095,-0.72363,-0.028913,0.018555,0.09901,-0.045511,-0.993872
11.283333,0.141191,-0.723643,-0.02907,0.018537,0.098511,-0.045486,-0.993923
11.291667,0.14127,-0.723653,-0.029233,0.018468,0.098043,-0.04544,-0.993973
11.3,0.141341,-0.723679,-0.029392,0.018424,0.09753,-0.04546,-0.994023
11.308333,0.141387,-0.723695,-0.029543,0.018256,0.097184,-0.045426,-0.994062
11.316667,0.141422,-0.723712,-0.029685,0.018155,0.096875,-0.045447,-0.994093
11.325,0.141452,-0.723739,-0.029862,0.018299,0.096815,-0.045594,-0.994089
11.333333,0.141462,-0.72377,-0.030008,0.018096,0.096573,-0.045645,-0.994114
11.341667,0.141465,-0.723803,-0.030145,0.017866,0.096353,-0.045692,-0.994137
11.35,0.141459,-0.723855,-0.030295,0.017697,0.096178,-0.0458,-0.994152
11.358333,0.14144,-0.723896,-0.030439,0.017444,0.096014,-0.045867,-0.99417
11.366667,0.14139,-0.723929,-0.030606,0.017647,0.096183,-0.045977,-0.994145
11.375,0.141368,-0.724009,-0.030701,0.017028,0.095894,-0.045935,-0.994185
11.383333,0.14132,-0.724068,-0.030823,0.016759,0.09589,-0.045888,-0.994192
11.391667,0.141247,-0.724147,-0.030955,0.016435,0.095904,-0.045688,-0.994206
11.4,0.141168,-0.724211,-0.031067,0.016214,0.095999,-0.045656,-0.994202
11.408333,0.141086,-0.724287,-0.031174,0.015937,0.09608,-0.045548,-0.994203
11.416667,0.141008,-0.724348,-0.031279,0.015684,0.096158,-0.045481,-0.994203
11.425,0.140902,-0.7244,-0.031424,0.015807,0.096556,-0.045521,-0.99416
11.433333,0.140813,-0.724482,-0.031521,0.015492,0.096676,-0.045365,-0.994161
11.441667,0.140741,-0.724547,-0.031626,0.015222,0.096752,-0.04532,-0.99416
11.45,0.140662,-0.724604,-0.031721,0.014989,0.096847,-0.04531,-0.994155
11.458333,0.14057,-0.724673,-0.031812,0.014718,0.096974,-0.045317,-0.994146
11.466667,0.14049,-0.724731,-0.031896,0.014419,0.097101,-0.045274,-0.99414
11.475,0.140395,-0.724794,-0.031972,0.014063,0.097178,-0.045051,-0.994147
11.483333,0.14032,-0.724844,-0.032048,0.013843,0.097323,-0.044926,-0.994142
11.491667,0.140251,-0.724889,-0.032126,0.01361,0.097402,-0.044828,-0.994142
11.5,0.140164,-0.724918,-0.032237,0.013919,0.097782,-0.044935,-0.994095
11.508333,0.140107,-0.724959,-0.032299,0.013777,0.097831,-0.044846,-0.994097
11.516667,0.140042,-0.725008,-0.032364,0.013576,0.097897,-0.04477,-0.994096
11.525,0.139985,-0.725049,-0.032423,0.013429,0.097933,-0.044702,-0.994098
11.533333,0.139925,-0.725084,-0.032477,0.013305,0.098018,-0.044608,-0.994095
11.541667,0.139867,-0.725126,-0.032527,0.013086,0.098065,-0.044536,-0.994097
11.55,0.139808,-0.725167,-0.032578,0.012921,0.098133,-0.044442,-0.994097
11.558333,0.139743,-0.725221,-0.032615,0.012713,0.098199,-0.044286,-0.9941
11.566667,0.139682,-0.725268,-0.032656,0.012496,0.098286,-0.044205,-0.994097
11.575,0.139617,-0.725319,-0.032694,0.012227,0.098408,-0.044107,-0.994093
11.583333,0.139547,-0.725354,-0.032735,0.011977,0.098499,-0.043868,-0.994098
11.591667,0.13949,-0.72539,-0.032767,0.011796,0.098605,-0.043716,-0.994096
11.6,0.139428,-0.72543,-0.032789,0.011626,0.098695,-0.043606,-0.994094
11.608333,0.139365,-0.72546,-0.032802,0.011478,0.098772,-0.043478,-0.994094
11.616667,0.139305,-0.725483,-0.032811,0.011397,0.098811,-0.043341,-0.994097
11.625,0.139247,-0.725494,-0.032823,0.011351,0.098832,-0.043272,-0.994098
11.633333,0.139175,-0.725473,-0.032868,0.011737,0.099136,-0.043272,-0.994063
11.641667,0.13913,-0.72547,-0.032882,0.011789,0.099144,-0.043157,-0.994067
11.65,0.139084,-0.725463,-0.032893,0.011816,0.099174,-0.043082,-0.994067
11.658333,0.139035,-0.725453,-0.032898,0.011846,0.099238,-0.043013,-0.994063
11.666667,0.138977,-0.725445,-0.032903,0.0119,0.099277,-0.042987,-0.99406
11.675,0.138928,-0.725435,-0.032909,0.011881,0.099309,-0.042936,-0.994059
11.683333,0.138881,-0.725435,-0.032911,0.01185,0.099373,-0.042879,-0.994055
11.691667,0.138834,-0.725443,-0.032915,0.011837,0.099457,-0.042859,-0.994048
11.7,0.13879,-0.725462,-0.032911,0.011739,0.09951,-0.04285,-0.994044
11.708333,0.138757,-0.725489,-0.032911,0.011648,0.099571,-0.04282,-0.99404
11.716667,0.138721,-0.725529,-0.032908,0.011526,0.099597,-0.042796,-0.99404
11.725,0.138689,-0.725569,-0.032903,0.011386,0.099605,-0.042766,-0.994042
11.733333,0.138656,-0.725611,-0.032898,0.011299,0.099623,-0.042727,-0.994043
11.741667,0.13863,-0.725646,-0.032893,0.011204,0.099613,-0.042668,-0.994048
11.75,0.138605,-0.725677,-0.032889,0.011128,0.099617,-0.042587,-0.994052
11.758333,0.138554,-0.725713,-0.032876,0.010951,0.099574,-0.042317,-0.99407
11.766667,0.138519,-0.725738,-0.032875,0.010905,0.099596,-0.042211,-0.994072
11.775,0.138488,-0.725758,-0.032879,0.010928,0.099625,-0.042137,-0.994072
11.783333,0.138454,-0.725769,-0.032873,0.010902,0.099608,-0.042069,-0.994077
11.791667,0.138418,-0.725773,-0.032874,0.010879,0.099598,-0.042018,-0.994081
11.8,0.13838,-0.725775,-0.032875,0.010815,0.099587,-0.041948,-0.994085
11.808333,0.138311,-0.725737,-0.032882,0.010872,0.099643,-0.04187,-0.994083
11.816667,0.138272,-0.725732,-0.032884,0.010802,0.09963,-0.041818,-0.994087
11.825,0.138232,-0.725724,-0.032883,0.010747,0.099645,-0.041752,-0.994089
11.833333,0.138189,-0.725714,-0.032883,0.010739,0.099677,-0.041685,-0.994088
11.841667,0.138149,-0.725702,-0.032883,0.010693,0.099689,-0.041609,-0.994091
11.85,0.138112,-0.725686,-0.032883,0.010687,0.099724,-0.041548,-0.99409
11.858333,0.13807,-0.725671,-0.032878,0.010753,0.099735,-0.041509,-0.99409
11.866667,0.138029,-0.725662,-0.032874,0.010755,0.099748,-0.041501,-0.994089
11.875,0.137994,-0.725654,-0.032874,0.010763,0.09977,-0.04147,-0.994088
11.883333,0.137965,-0.725646,-0.032876,0.010751,0.099768,-0.041458,-0.994089
11.891667,0.137927,-0.725644,-0.032873,0.010772,0.099804,-0.04152,-0.994082
11.9,0.137895,-0.725641,-0.032877,0.010763,0.099787,-0.041542,-0.994083
11.908333,0.137867,-0.725632,-0.03288,0.010774,0.099775,-0.04155,-0.994084
11.916667,0.137835,-0.725616,-0.032888,0.010855,0.099797,-0.041545,-0.994081
11.925,0.137798,-0.725607,-0.032891,0.010863,0.099795,-0.041515,-0.994082
11.933333,0.137758,-0.725603,-0.03289,0.010881,0.099813,-0.041465,-0.994082
11.941667,0.137691,-0.725589,-0.032924,0.011264,0.100071,-0.041437,-0.994053
11.95,0.137651,-0.725599,-0.032923,0.01122,0.100131,-0.041339,-0.994052
11.958333,0.137592,-0.725616,-0.032919,0.011181,0.100197,-0.041279,-0.994048
11.966667,0.137526,-0.725631,-0.032917,0.011026,0.100231,-0.041069,-0.994055
11.975,0.137474,-0.725643,-0.032911,0.010963,0.100273,-0.041005,-0.994054
11.983333,0.137412,-0.725665,-0.032898,0.010892,0.100344,-0.04097,-0.994049
11.991667,0.137359,-0.725683,-0.032894,0.010799,0.100382,-0.040897,-0.994049
12,0.137302,-0.725706,-0.032884,0.010722,0.100456,-0.040868,-0.994044
12.008333,0.137251,-0.725729,-0.032876,0.010629,0.100529,-0.040795,-0.994041
12.016667,0.137194,-0.725752,-0.032868,0.010562,0.100609,-0.04073,-0.994036
12.025,0.137135,-0.725777,-0.032864,0.010427,0.10071,-0.040595,-0.994033
12.033333,0.137071,-0.725804,-0.032848,0.010373,0.100799,-0.040478,-0.994029
12.041667,0.137008,-0.725821,-0.032834,0.010313,0.100911,-0.040397,-0.994021
12.05,0.136951,-0.725826,-0.032821,0.010237,0.101006,-0.040329,-0.994015
12.058333,0.136879,-0.725823,-0.032778,0.009936,0.100921,-0.040189,-0.994033
12.066667,0.136814,-0.725833,-0.03276,0.009912,0.101029,-0.040194,-0.994022
12.075,0.136754,-0.725829,-0.032742,0.009888,0.101141,-0.040165,-0.994012
12.083333,0.136689,-0.725825,-0.032716,0.009952,0.101248,-0.040192,-0.993999
12.091667,0.136622,-0.725824,-0.032694,0.009975,0.10137,-0.040207,-0.993986
12.1,0.136556,-0.725817,-0.03267,0.010012,0.101506,-0.040198,-0.993972
12.108333,0.136487,-0.725813,-0.032642,0.010011,0.101663,-0.040145,-0.993958
12.116667,0.136418,-0.725801,-0.032615,0.010033,0.101819,-0.040109,-0.993943
12.125,0.136313,-0.725791,-0.032593,0.010038,0.102001,-0.040006,-0.993929
12.133333,0.136203,-0.725748,-0.032592,0.010449,0.102466,-0.040036,-0.993876
12.141667,0.136116,-0.72573,-0.032566,0.010492,0.102666,-0.039977,-0.993857
12.15,0.136022,-0.725713,-0.032532,0.010544,0.102871,-0.0399,-0.993838
12.158333,0.135922,-0.725714,-0.032506,0.01061,0.103169,-0.039858,-0.993808
12.166667,0.135828,-0.725704,-0.032475,0.010563,0.103416,-0.039761,-0.993787
12.175,0.135733,-0.725705,-0.03244,0.010563,0.103648,-0.039705,-0.993765
12.183333,0.135608,-0.725675,-0.032414,0.010648,0.103961,-0.039574,-0.993737
12.191667,0.135504,-0.725683,-0.032374,0.01057,0.104218,-0.039496,-0.993714
12.2,0.135402,-0.725692,-0.032326,0.010584,0.104497,-0.039434,-0.993687
12.208333,0.135295,-0.725699,-0.032284,0.010492,0.104822,-0.039319,-0.993658
12.216667,0.135171,-0.725709,-0.032234,0.010495,0.10519,-0.039293,-0.99362
12.225,0.135038,-0.725708,-0.032187,0.010458,0.105506,-0.039079,-0.993596
12.233333,0.134883,-0.725682,-0.032182,0.010848,0.106122,-0.038978,-0.99353
12.241667,0.134755,-0.725689,-0.032132,0.01087,0.106478,-0.038842,-0.993497
12.25,0.134628,-0.725699,-0.032086,0.010837,0.106819,-0.0387,-0.993466
12.258333,0.134498,-0.725712,-0.03204,0.010866,0.107186,-0.038463,-0.993435
12.266667,0.134357,-0.725704,-0.03197,0.010599,0.107456,-0.038179,-0.99342
12.275,0.134211,-0.725685,-0.031918,0.010642,0.10796,-0.037961,-0.993373
12.283333,0.134052,-0.725644,-0.031916,0.011134,0.108717,-0.037882,-0.993288
12.291667,0.133909,-0.725628,-0.031869,0.011163,0.109159,-0.037854,-0.993241
12.3,0.13376,-0.725606,-0.031824,0.011096,0.109557,-0.037682,-0.993204
12.308333,0.133556,-0.725564,-0.031748,0.01097,0.109852,-0.037777,-0.993169
12.316667,0.133427,-0.72553,-0.031706,0.011051,0.110233,-0.037759,-0.993127
12.325,0.133372,-0.725524,-0.031686,0.011267,0.110805,-0.037563,-0.993068
12.333333,0.133142,-0.72546,-0.031622,0.011194,0.111279,-0.03753,-0.993017
12.341667,0.133021,-0.725452,-0.031566,0.01126,0.11165,-0.037453,-0.992978
12.35,0.13291,-0.725446,-0.03152,0.011252,0.112079,-0.037338,-0.992934
12.358333,0.132796,-0.725448,-0.031477,0.011247,0.11249,-0.037311,-0.992889
12.366667,0.132695,-0.725456,-0.031433,0.011249,0.112839,-0.037251,-0.992851
12.375,0.132604,-0.725448,-0.031396,0.011279,0.11324,-0.037224,-0.992806
12.383333,0.132502,-0.725445,-0.031361,0.011254,0.113623,-0.037067,-0.992769
12.391667,0.132404,-0.725406,-0.031371,0.01172,0.114274,-0.037045,-0.992689
12.4,0.13232,-0.725389,-0.031336,0.011729,0.114676,-0.037073,-0.992642
12.408333,0.132232,-0.725367,-0.031317,0.011721,0.115059,-0.037117,-0.992596
12.416667,0.132152,-0.725351,-0.031291,0.011721,0.115388,-0.037159,-0.992556
12.425,0.132074,-0.725293,-0.031286,0.011936,0.115853,-0.037169,-0.992499
12.433333,0.132014,-0.725265,-0.031276,0.011952,0.11618,-0.037204,-0.992459
12.441667,0.131952,-0.72524,-0.031266,0.011985,0.116505,-0.037222,-0.99242
12.45,0.131893,-0.725219,-0.031255,0.012038,0.116814,-0.03728,-0.992381
12.458333,0.13184,-0.725201,-0.03125,0.012048,0.117114,-0.037333,-0.992343
12.466667,0.131779,-0.725185,-0.031245,0.012088,0.117452,-0.037439,-0.992299
12.475,0.131716,-0.725179,-0.031234,0.012025,0.117772,-0.037503,-0.992259
12.483333,0.131676,-0.725176,-0.031229,0.011984,0.118033,-0.037588,-0.992226
12.491667,0.131647,-0.725171,-0.03124,0.012025,0.118389,-0.037628,-0.992181
12.5,0.131612,-0.725177,-0.031239,0.011966,0.118643,-0.037727,-0.992148
12.508333,0.131584,-0.725185,-0.031234,0.011915,0.118877,-0.037844,-0.992116
12.516667,0.131561,-0.725209,-0.031232,0.011849,0.119127,-0.037998,-0.992081
12.525,0.131602,-0.725277,-0.031225,0.011671,0.119193,-0.03817,-0.992069
12.533333,0.131571,-0.7253,-0.031218,0.011533,0.119356,-0.038241,-0.992048
12.541667,0.131549,-0.725313,-0.03122,0.011453,0.119544,-0.038287,-0.992024
12.55,0.131518,-0.725347,-0.031226,0.011344,0.119727,-0.038313,-0.992002
12.558333,0.131498,-0.725371,-0.03123,0.011247,0.119871,-0.038326,-0.991986
12.566667,0.131475,-0.725401,-0.031232,0.011134,0.120041,-0.038326,-0.991966
12.575,0.131452,-0.725446,-0.031235,0.010934,0.120176,-0.038298,-0.991953
12.583333,0.131435,-0.725479,-0.031241,0.01081,0.120287,-0.038309,-0.991941
12.591667,0.131418,-0.725519,-0.031249,0.010678,0.120409,-0.038343,-0.991926
12.6,0.13132,-0.725483,-0.031311,0.011139,0.120965,-0.038306,-0.991855
12.608333,0.131311,-0.725526,-0.031319,0.011029,0.121054,-0.038344,-0.991844
12.616667,0.131302,-0.725572,-0.031332,0.010818,0.121135,-0.038368,-0.991835
12.625,0.131306,-0.7256,-0.031367,0.010682,0.121227,-0.03834,-0.991827
12.633333,0.131297,-0.725643,-0.031379,0.010536,0.12128,-0.038322,-0.991822
12.641667,0.131363,-0.725768,-0.031334,0.009632,0.120816,-0.038402,-0.991885
12.65,0.131265,-0.725728,-0.031393,0.010092,0.121345,-0.038254,-0.991822
12.658333,0.13126,-0.725751,-0.031414,0.009993,0.121352,-0.038161,-0.991825
12.666667,0.131259,-0.725765,-0.031434,0.009925,0.121343,-0.038057,-0.991831
12.675,0.131257,-0.725776,-0.031451,0.009845,0.121353,-0.037939,-0.991835
12.683333,0.131257,-0.725788,-0.03147,0.009765,0.121329,-0.037793,-0.991845
12.691667,0.13126,-0.725796,-0.031491,0.009723,0.121312,-0.037702,-0.991851
12.7,0.131261,-0.725808,-0.031512,0.009708,0.121282,-0.037615,-0.991858
12.708333,0.131271,-0.725814,-0.031535,0.009692,0.121247,-0.037556,-0.991864
12.716667,0.131281,-0.725818,-0.031557,0.009685,0.121185,-0.037534,-0.991873
12.725,0.131287,-0.725819,-0.03158,0.009692,0.121142,-0.037518,-0.991879
12.733333,0.131314,-0.725803,-0.031615,0.009717,0.121087,-0.037528,-0.991885
12.741667,0.131328,-0.725801,-0.031635,0.009702,0.121046,-0.037529,-0.99189
12.75,0.13134,-0.725795,-0.031656,0.009732,0.120997,-0.037532,-0.991895
12.758333,0.131353,-0.725791,-0.031681,0.009751,0.120927,-0.037521,-0.991904
12.766667,0.131362,-0.725793,-0.0317,0.009749,0.120892,-0.037502,-0.991909
12.775,0.131373,-0.725787,-0.031723,0.00979,0.120855,-0.037478,-0.991914
12.783333,0.131404,-0.725812,-0.031734,0.009699,0.120751,-0.037478,-0.991928
12.791667,0.131409,-0.725815,-0.031754,0.009741,0.120718,-0.037444,-0.991933
12.8,0.131422,-0.725822,-0.031777,0.009806,0.120696,-0.03744,-0.991935
12.808333,0.131433,-0.725832,-0.031796,0.009812,0.120664,-0.037447,-0.991938
12.816667,0.131446,-0.725844,-0.031814,0.009861,0.120618,-0.037515,-0.991941
12.825,0.131454,-0.725854,-0.031838,0.009866,0.120579,-0.037594,-0.991943
12.833333,0.131467,-0.725858,-0.031864,0.00992,0.120534,-0.037714,-0.991943
12.841667,0.131475,-0.725854,-0.031895,0.009984,0.120486,-0.037848,-0.991943
12.85,0.131473,-0.725838,-0.031924,0.010039,0.12044,-0.038002,-0.991942
12.858333,0.131453,-0.725832,-0.032056,0.011168,0.121115,-0.038614,-0.991824
12.866667,0.13146,-0.725788,-0.032016,0.010391,0.120575,-0.038157,-0.991916
12.875,0.13145,-0.725781,-0.032035,0.010363,0.120531,-0.038141,-0.991922
12.883333,0.131443,-0.725771,-0.032064,0.010346,0.120511,-0.038076,-0.991928
12.891667,0.131434,-0.725761,-0.032097,0.010346,0.120495,-0.037977,-0.991933
12.9,0.131427,-0.725749,-0.032132,0.010381,0.120463,-0.037871,-0.991941
12.908333,0.131421,-0.72573,-0.032169,0.010367,0.120425,-0.037774,-0.991949
12.916667,0.131423,-0.725703,-0.032213,0.010404,0.120372,-0.037691,-0.991959
12.925,0.13143,-0.725677,-0.032257,0.010448,0.120288,-0.03766,-0.99197
12.933333,0.131417,-0.725647,-0.032304,0.010474,0.120209,-0.037583,-0.991982
12.941667,0.131438,-0.725618,-0.032345,0.010577,0.120163,-0.037656,-0.991983
12.95,0.131251,-0.725342,-0.032586,0.008697,0.116657,-0.040547,-0.992306
12.958333,0.13146,-0.7256,-0.032424,0.010489,0.120019,-0.037646,-0.992002
12.966667,0.131478,-0.725616,-0.032463,0.010343,0.119981,-0.0376,-0.99201
12.975,0.131483,-0.725653,-0.032499,0.01012,0.119964,-0.037438,-0.99202
12.983333,0.131519,-0.725706,-0.032531,0.010029,0.119967,-0.037447,-0.992021
12.991667,0.131547,-0.725759,-0.032565,0.009849,0.119909,-0.037362,-0.992033
13,0.131615,-0.725828,-0.032597,0.009424,0.119716,-0.037257,-0.992064
13.008333,0.131652,-0.725884,-0.032632,0.009203,0.119694,-0.037238,-0.99207
13.016667,0.13169,-0.725928,-0.032659,0.009102,0.119636,-0.037264,-0.992076
13.025,0.131732,-0.725956,-0.032688,0.008991,0.119606,-0.037268,-0.992081
13.033333,0.131775,-0.725978,-0.032719,0.008919,0.119567,-0.037307,-0.992085
13.041667,0.131827,-0.725991,-0.032744,0.008874,0.119534,-0.037334,-0.992088
13.05,0.131877,-0.725999,-0.032774,0.008798,0.119508,-0.037338,-0.992092
13.058333,0.131915,-0.726012,-0.03279,0.008674,0.119471,-0.037358,-0.992097
13.066667,0.131966,-0.726012,-0.03282,0.008549,0.119514,-0.037353,-0.992093
13.075,0.132023,-0.726006,-0.032841,0.008486,0.119522,-0.037356,-0.992092
13.083333,0.13209,-0.725991,-0.032869,0.008421,0.119572,-0.037333,-0.992088
13.091667,0.13215,-0.725984,-0.032887,0.008313,0.119572,-0.037316,-0.992089
13.1,0.132217,-0.725984,-0.032901,0.008245,0.119589,-0.037317,-0.992088
13.108333,0.132292,-0.72601,-0.032921,0.008211,0.11972,-0.037417,-0.992068
13.116667,0.132371,-0.726015,-0.032929,0.008153,0.119773,-0.037447,-0.992061
13.125,0.132453,-0.726026,-0.032935,0.008084,0.119797,-0.037519,-0.992056
13.133333,0.132352,-0.725785,-0.033143,0.006358,0.11646,-0.040378,-0.992354
13.141667,0.132651,-0.726021,-0.032961,0.008138,0.119848,-0.037771,-0.99204
13.15,0.13277,-0.726032,-0.032949,0.007893,0.119696,-0.037929,-0.992055
13.158333,0.132853,-0.726027,-0.032941,0.007904,0.119675,-0.038147,-0.992049
13.166667,0.132953,-0.725996,-0.032966,0.008035,0.119685,-0.038336,-0.992039
13.175,0.133045,-0.725964,-0.032978,0.008155,0.11967,-0.038541,-0.992032
13.183333,0.133139,-0.725928,-0.032989,0.008311,0.119632,-0.038753,-0.992027
13.191667,0.133226,-0.725897,-0.033002,0.008438,0.119614,-0.038927,-0.992021
13.2,0.133311,-0.725868,-0.033011,0.008567,0.11959,-0.039106,-0.992016
13.208333,0.133389,-0.725852,-0.033015,0.008621,0.119584,-0.039297,-0.992009
13.216667,0.133468,-0.725839,-0.033021,0.008612,0.119536,-0.039475,-0.992007
13.225,0.133542,-0.725829,-0.033022,0.008618,0.119473,-0.039667,-0.992007
13.233333,0.133616,-0.725815,-0.033026,0.008603,0.119411,-0.039874,-0.992007
13.241667,0.133695,-0.725809,-0.033052,0.008694,0.119493,-0.040155,-0.991985
13.25,0.133793,-0.725791,-0.033055,0.008727,0.119333,-0.040357,-0.991995
13.258333,0.133857,-0.725782,-0.033057,0.008645,0.119255,-0.040445,-0.992002
13.266667,0.133921,-0.725773,-0.033058,0.008557,0.119184,-0.040441,-0.992011
13.275,0.133981,-0.725763,-0.033064,0.008469,0.119121,-0.040401,-0.992021
13.283333,0.134043,-0.725739,-0.033067,0.008426,0.118994,-0.040376,-0.992038
13.291667,0.13412,-0.725722,-0.033047,0.00819,0.118698,-0.040222,-0.992082
13.3,0.13418,-0.725688,-0.033044,0.008256,0.118571,-0.040179,-0.992098
13.308333,0.134244,-0.725651,-0.033035,0.008285,0.118406,-0.040114,-0.99212
13.316667,0.134307,-0.725618,-0.033034,0.008359,0.118271,-0.040082,-0.992137
13.325,0.134367,-0.725589,-0.033029,0.008441,0.118134,-0.040068,-0.992153
13.333333,0.134427,-0.725565,-0.033024,0.008538,0.118014,-0.040074,-0.992166
13.341667,0.134485,-0.725546,-0.033017,0.008606,0.117904,-0.040074,-0.992179
13.35,0.134558,-0.725546,-0.032984,0.008404,0.117635,-0.040052,-0.992213
13.358333,0.13461,-0.725541,-0.032971,0.008417,0.117558,-0.04011,-0.99222
13.366667,0.134648,-0.72555,-0.032943,0.00836,0.117492,-0.04021,-0.992224
13.375,0.1347,-0.725553,-0.032927,0.00836,0.117498,-0.040278,-0.992221
13.383333,0.13475,-0.725565,-0.032906,0.008264,0.117477,-0.040393,-0.992219
13.391667,0.134785,-0.725577,-0.03289,0.008225,0.117506,-0.04047,-0.992213
13.4,0.13484,-0.725591,-0.032867,0.008241,0.117493,-0.040684,-0.992206
13.408333,0.134892,-0.725601,-0.032857,0.008161,0.117527,-0.040761,-0.992199
13.416667,0.134918,-0.72562,-0.032838,0.008083,0.117594,-0.040889,-0.992187
13.425,0.134951,-0.725634,-0.032812,0.007938,0.117632,-0.040973,-0.99218
13.433333,0.134973,-0.725639,-0.032786,0.007911,0.117687,-0.041109,-0.992168
13.441667,0.134995,-0.725635,-0.032767,0.007868,0.117754,-0.041229,-0.992155
13.45,0.135014,-0.725616,-0.03275,0.00787,0.117855,-0.041331,-0.992139
13.458333,0.13503,-0.725587,-0.032733,0.007922,0.117934,-0.04143,-0.992125
13.466667,0.135041,-0.725547,-0.032718,0.008011,0.118009,-0.041543,-0.992111
13.475,0.135045,-0.725502,-0.032698,0.008123,0.11808,-0.041681,-0.992096
13.483333,0.135058,-0.725435,-0.032682,0.008264,0.118138,-0.041825,-0.992082
13.491667,0.135069,-0.725361,-0.032667,0.008481,0.118173,-0.041897,-0.992073
13.5,0.135068,-0.725305,-0.032634,0.00862,0.11818,-0.042029,-0.992065
13.508333,0.135081,-0.725248,-0.032614,0.008765,0.118198,-0.042135,-0.992057
13.516667,0.135108,-0.725196,-0.032597,0.008894,0.118188,-0.042302,-0.99205
13.525,0.135129,-0.725154,-0.03258,0.009027,0.118171,-0.042461,-0.992044
13.533333,0.13514,-0.725116,-0.032555,0.009186,0.118143,-0.042612,-0.992039
13.541667,0.135169,-0.725066,-0.032537,0.00934,0.118047,-0.042754,-0.992043
13.55,0.135194,-0.725019,-0.032518,0.00948,0.118001,-0.042825,-0.992044
13.558333,0.135219,-0.724976,-0.032504,0.009607,0.117943,-0.042875,-0.992048
13.566667,0.13524,-0.724938,-0.032485,0.009729,0.11787,-0.04291,-0.992054
13.575,0.13526,-0.724895,-0.032467,0.009815,0.117808,-0.042936,-0.992059
13.583333,0.135274,-0.724842,-0.032441,0.009908,0.117688,-0.042908,-0.992074
